Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit,Region,City,Payment Method,Customer Type,Profit Margin,Year,Month,Month Name,Year-Month
O004702,2024-10-08,C04039,Customer 4039,P007,Cables 3,Mobile Accessories,Cables,1,2330.0,0.1061,2082.79,1159.15,923.63,South,Chennai,Credit Card,Returning,0.4434580538604468,2024,10,Oct,2024-10
O026278,2024-11-08,C04039,Customer 4039,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.2778,375.55,272.15,103.41,East,Patna,Debit Card,Returning,0.27535614432166156,2024,11,Nov,2024-11
O032299,2024-12-09,C04039,Customer 4039,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.0861,1636.79,1125.1,511.69,East,Kolkata,UPI,Returning,0.3126179900903598,2024,12,Dec,2024-12
O014979,2025-02-02,C04039,Customer 4039,P022,Audio 2,Mobile Accessories,Audio,2,1192.0,0.1141,2112.05,1502.67,609.38,North,Amritsar,Credit Card,Returning,0.2885253663502284,2025,2,Feb,2025-02
O039179,2025-02-04,C04039,Customer 4039,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.2003,1432.25,1125.1,307.15,West,Pune,Net Banking,Returning,0.21445278408099144,2025,2,Feb,2025-02
O040913,2025-02-07,C04039,Customer 4039,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.0938,1587.71,852.9,734.81,East,Guwahati,UPI,Returning,0.4628112186734353,2025,2,Feb,2025-02
O015487,2025-03-08,C04039,Customer 4039,P046,Storage 2,Computer Accessories,Storage,1,2452.0,0.0837,2246.68,1603.03,643.65,East,Kolkata,Debit Card,Returning,0.2864893976890345,2025,3,Mar,2025-03
O040300,2025-03-14,C04039,Customer 4039,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.2623,1321.23,1125.1,196.12,South,Kochi,Credit Card,Returning,0.14843744086949281,2025,3,Mar,2025-03
O020533,2025-04-09,C04039,Customer 4039,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.0771,928.47,741.41,187.06,East,Kolkata,UPI,Returning,0.2014712376274947,2025,4,Apr,2025-04
O001858,2025-04-26,C04039,Customer 4039,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.0726,932.97,741.41,191.57,East,Patna,UPI,Returning,0.20533350482866544,2025,4,Apr,2025-04
O013219,2025-05-19,C04039,Customer 4039,P041,Laptop Stands 1,Computer Accessories,Laptop Stands,2,1423.0,0.0688,2650.11,1448.38,1201.73,South,Chennai,Debit Card,Returning,0.45346419582583364,2025,5,May,2025-05
O008402,2025-06-02,C04039,Customer 4039,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.1463,1230.11,1043.58,186.53,West,Mumbai,Debit Card,Returning,0.1516368454853631,2025,6,Jun,2025-06
O000161,2025-06-04,C04039,Customer 4039,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.0285,505.19,272.15,233.04,North,Chandigarh,UPI,Returning,0.46129179120726854,2025,6,Jun,2025-06
O042541,2025-06-08,C04039,Customer 4039,P062,Trackers 2,Smart Gadgets,Trackers,3,1518.0,0.0478,4336.34,2988.76,1347.58,West,Mumbai,Credit Card,Returning,0.31076437733203577,2025,6,Jun,2025-06
O023994,2025-07-19,C04039,Customer 4039,P013,Cases 1,Mobile Accessories,Cases,1,2002.0,0.0689,1863.97,1359.95,504.02,South,Bengaluru,Debit Card,Returning,0.2704013476611748,2025,7,Jul,2025-07
O005446,2025-07-20,C04039,Customer 4039,P035,Webcams 3,Computer Accessories,Webcams,3,1514.0,0.1587,3821.26,2542.43,1278.82,West,Surat,Debit Card,Returning,0.3346592485201216,2025,7,Jul,2025-07
O038935,2025-08-01,C04039,Customer 4039,P064,Trackers 4,Smart Gadgets,Trackers,1,2341.0,0.1969,1880.13,1773.39,106.73,East,Guwahati,Credit Card,Returning,0.05676735119380043,2025,8,Aug,2025-08
O000472,2025-11-03,C04039,Customer 4039,P009,Power Banks 1,Mobile Accessories,Power Banks,1,558.0,0.0482,531.11,316.99,214.13,South,Hyderabad,Debit Card,Returning,0.40317448362862685,2025,11,Nov,2025-11
O040221,2025-11-05,C04039,Customer 4039,P002,Chargers 2,Mobile Accessories,Chargers,1,1428.0,0.1119,1268.14,872.53,395.61,North,Lucknow,Net Banking,Returning,0.31196082451464346,2025,11,Nov,2025-11
O035533,2025-11-10,C04039,Customer 4039,P057,Smart Lights 1,Smart Gadgets,Smart Lights,1,1484.0,0.2422,1124.52,730.85,393.67,South,Coimbatore,Debit Card,Returning,0.35007825561128303,2025,11,Nov,2025-11
O049875,2025-12-05,C04039,Customer 4039,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.1599,2186.74,1417.01,769.73,West,Nagpur,UPI,Returning,0.3519988658916927,2025,12,Dec,2025-12
O017552,2025-12-06,C04039,Customer 4039,P004,Chargers 4,Mobile Accessories,Chargers,1,2152.0,0.2521,1609.44,1296.71,312.73,North,Jaipur,UPI,Returning,0.19430982204990557,2025,12,Dec,2025-12
O020430,2025-12-26,C04039,Customer 4039,P035,Webcams 3,Computer Accessories,Webcams,2,1514.0,0.1638,2532.07,1694.96,837.12,West,Pune,UPI,Returning,0.33060697374085235,2025,12,Dec,2025-12
O026351,2024-02-03,C04040,Customer 4040,P016,Cases 4,Mobile Accessories,Cases,1,835.0,0.2228,648.95,442.63,206.32,North,Amritsar,Debit Card,New,0.31792896216965866,2024,2,Feb,2024-02
O034019,2024-09-19,C04040,Customer 4040,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.1447,1858.61,1098.09,760.52,North,Lucknow,UPI,Returning,0.40918751109700263,2024,9,Sep,2024-09
O027316,2024-11-23,C04040,Customer 4040,P003,Chargers 3,Mobile Accessories,Chargers,3,2603.0,0.1225,6852.52,4251.03,2601.49,West,Mumbai,Cash on Delivery,Returning,0.37963989889850736,2024,11,Nov,2024-11
O017836,2024-11-26,C04040,Customer 4040,P051,Smartwatches 3,Smart Gadgets,Smartwatches,1,759.0,0.3,531.3,462.71,68.59,West,Mumbai,Net Banking,Returning,0.12909843779409,2024,11,Nov,2024-11
O022218,2025-01-25,C04040,Customer 4040,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.161,1000.07,751.33,248.74,West,Ahmedabad,UPI,Returning,0.24872258941874067,2025,1,Jan,2025-01
O024495,2025-03-08,C04040,Customer 4040,P054,Smart Speakers 2,Smart Gadgets,Smart Speakers,1,2061.0,0.0288,2001.65,1391.08,610.57,North,Lucknow,Cash on Delivery,Returning,0.30503334748832217,2025,3,Mar,2025-03
O019521,2025-06-24,C04040,Customer 4040,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.1448,444.7,272.15,172.56,North,Amritsar,Credit Card,Returning,0.38803687879469306,2025,6,Jun,2025-06
O006336,2025-06-25,C04040,Customer 4040,P032,Mice 4,Computer Accessories,Mice,2,2908.0,0.1095,5179.07,4470.0,709.07,West,Ahmedabad,UPI,Returning,0.13691068087513783,2025,6,Jun,2025-06
O004345,2025-08-24,C04040,Customer 4040,P024,Audio 4,Mobile Accessories,Audio,2,2700.0,0.1586,4543.3,3720.04,823.26,South,Coimbatore,Net Banking,Returning,0.1812030902647855,2025,8,Aug,2025-08
O040080,2025-11-06,C04040,Customer 4040,P039,USB Hubs 3,Computer Accessories,USB Hubs,1,834.0,0.2211,649.62,512.75,136.87,West,Surat,Credit Card,Returning,0.21069240479049292,2025,11,Nov,2025-11
O022404,2024-02-19,C04042,Customer 4042,P029,Mice 1,Computer Accessories,Mice,3,631.0,0.1136,1677.94,1114.11,563.82,West,Nagpur,UPI,New,0.33601916635874945,2024,2,Feb,2024-02
O027092,2024-03-25,C04042,Customer 4042,P035,Webcams 3,Computer Accessories,Webcams,2,1514.0,0.2442,2288.67,1694.96,593.71,East,Kolkata,UPI,Returning,0.25941267198853485,2024,3,Mar,2024-03
O013432,2024-04-22,C04042,Customer 4042,P007,Cables 3,Mobile Accessories,Cables,1,2330.0,0.0372,2243.35,1159.15,1084.19,North,Chandigarh,UPI,Returning,0.4832906144828048,2024,4,Apr,2024-04
O008657,2024-08-04,C04042,Customer 4042,P041,Laptop Stands 1,Computer Accessories,Laptop Stands,1,1423.0,0.051,1350.4,724.19,626.21,South,Hyderabad,Cash on Delivery,Returning,0.46372186018957345,2024,8,Aug,2024-08
O016983,2024-12-16,C04042,Customer 4042,P004,Chargers 4,Mobile Accessories,Chargers,2,2152.0,0.0995,3875.81,2593.41,1282.4,South,Kochi,Debit Card,Returning,0.33087277240112395,2024,12,Dec,2024-12
O025525,2025-09-12,C04043,Customer 4043,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.0679,484.68,272.15,212.53,South,Hyderabad,Credit Card,New,0.43849550218701,2025,9,Sep,2025-09
O031757,2024-01-21,C04044,Customer 4044,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.0474,1372.67,1043.58,329.09,West,Nagpur,UPI,New,0.2397444396686749,2024,1,Jan,2024-01
O036916,2024-01-23,C04044,Customer 4044,P061,Trackers 1,Smart Gadgets,Trackers,2,2071.0,0.2695,3025.6,2116.65,908.95,East,Bhubaneswar,Credit Card,Returning,0.30041975145425703,2024,1,Jan,2024-01
O033602,2024-02-16,C04044,Customer 4044,P040,USB Hubs 4,Computer Accessories,USB Hubs,3,2074.0,0.1887,5047.96,3494.73,1553.23,South,Hyderabad,UPI,Returning,0.30769459345953615,2024,2,Feb,2024-02
O033907,2024-04-06,C04044,Customer 4044,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.0384,1722.26,1125.1,597.16,North,Chandigarh,Credit Card,Returning,0.3467304588157421,2024,4,Apr,2024-04
O033059,2024-05-09,C04044,Customer 4044,P008,Cables 4,Mobile Accessories,Cables,1,2400.0,0.137,2071.21,1354.6,716.61,West,Pune,UPI,Returning,0.345986162677855,2024,5,May,2024-05
O027494,2024-05-26,C04044,Customer 4044,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.116,1273.91,1043.58,230.33,North,Chandigarh,Debit Card,Returning,0.18080555141258017,2024,5,May,2024-05
O031402,2024-06-06,C04044,Customer 4044,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.0918,1082.6,751.33,331.27,North,Jaipur,Cash on Delivery,Returning,0.3059948272676889,2024,6,Jun,2024-06
O044541,2024-07-09,C04044,Customer 4044,P062,Trackers 2,Smart Gadgets,Trackers,2,1518.0,0.0755,2806.67,1992.51,814.17,East,Kolkata,UPI,Returning,0.2900839785225908,2024,7,Jul,2024-07
O035858,2024-07-10,C04044,Customer 4044,P033,Webcams 1,Computer Accessories,Webcams,1,1111.0,0.1915,898.2,836.11,62.09,West,Ahmedabad,Credit Card,Returning,0.06912714317523937,2024,7,Jul,2024-07
O009282,2024-07-12,C04044,Customer 4044,P044,Laptop Stands 4,Computer Accessories,Laptop Stands,1,1074.0,0.1771,883.82,580.72,303.1,South,Kochi,UPI,Returning,0.3429431332171709,2024,7,Jul,2024-07
O041355,2024-08-01,C04044,Customer 4044,P059,Smart Lights 3,Smart Gadgets,Smart Lights,1,590.0,0.1021,529.77,341.59,188.19,North,Chandigarh,UPI,Returning,0.35522962795175267,2024,8,Aug,2024-08
O014418,2024-08-05,C04044,Customer 4044,P026,Keyboards 2,Computer Accessories,Keyboards,1,744.0,0.3,520.8,442.16,78.64,West,Mumbai,Debit Card,Returning,0.15099846390168972,2024,8,Aug,2024-08
O031258,2024-09-27,C04044,Customer 4044,P057,Smart Lights 1,Smart Gadgets,Smart Lights,1,1484.0,0.1428,1272.12,730.85,541.27,South,Chennai,Cash on Delivery,Returning,0.4254865893154734,2024,9,Sep,2024-09
O026006,2024-11-03,C04044,Customer 4044,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.3,1226.4,852.9,373.5,East,Bhubaneswar,Debit Card,Returning,0.3045499021526419,2024,11,Nov,2024-11
O040730,2024-11-09,C04044,Customer 4044,P029,Mice 1,Computer Accessories,Mice,2,631.0,0.1744,1041.86,742.74,299.12,North,Amritsar,UPI,Returning,0.287101913884783,2024,11,Nov,2024-11
O044184,2025-02-13,C04044,Customer 4044,P035,Webcams 3,Computer Accessories,Webcams,1,1514.0,0.145,1294.53,847.48,447.05,South,Coimbatore,Net Banking,Returning,0.3453376901269187,2025,2,Feb,2025-02
O036121,2025-03-15,C04044,Customer 4044,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.0828,1093.36,751.33,342.02,South,Chennai,UPI,Returning,0.3128155410843638,2025,3,Mar,2025-03
O021782,2025-04-17,C04044,Customer 4044,P032,Mice 4,Computer Accessories,Mice,1,2908.0,0.0547,2748.86,2235.0,513.87,East,Ranchi,UPI,Returning,0.18693931302430825,2025,4,Apr,2025-04
O026740,2025-04-25,C04044,Customer 4044,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.0632,1677.84,1125.1,552.74,West,Nagpur,Cash on Delivery,Returning,0.3294354646450198,2025,4,Apr,2025-04
O045816,2025-05-14,C04044,Customer 4044,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.0589,946.79,741.41,205.38,South,Kochi,Cash on Delivery,Returning,0.21692244320282217,2025,5,May,2025-05
O016565,2025-06-22,C04044,Customer 4044,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.1303,1523.74,852.9,670.85,East,Kolkata,UPI,Returning,0.4402653996088572,2025,6,Jun,2025-06
O028655,2025-06-25,C04044,Customer 4044,P034,Webcams 2,Computer Accessories,Webcams,1,1236.0,0.1724,1022.94,852.73,170.21,North,Delhi,UPI,Returning,0.1663929458228244,2025,6,Jun,2025-06
O038509,2025-07-01,C04044,Customer 4044,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.1764,519.71,371.37,148.33,North,Chandigarh,Credit Card,Returning,0.2854091704989321,2025,7,Jul,2025-07
O039601,2025-07-18,C04044,Customer 4044,P030,Mice 2,Computer Accessories,Mice,2,2112.0,0.0589,3975.23,2138.59,1836.64,West,Pune,UPI,Returning,0.46202106544778543,2025,7,Jul,2025-07
O021847,2025-08-11,C04044,Customer 4044,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.1011,1295.36,1043.58,251.78,East,Kolkata,Debit Card,Returning,0.19437067687747037,2025,8,Aug,2025-08
O000425,2025-08-26,C04044,Customer 4044,P037,USB Hubs 1,Computer Accessories,USB Hubs,2,563.0,0.0131,1111.27,803.54,307.73,South,Kochi,Debit Card,Returning,0.2769174008116839,2025,8,Aug,2025-08
O005584,2025-09-16,C04044,Customer 4044,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.0425,1141.28,751.33,389.95,West,Mumbai,Credit Card,Returning,0.34167776531613625,2025,9,Sep,2025-09
O014088,2025-10-10,C04044,Customer 4044,P036,Webcams 4,Computer Accessories,Webcams,1,730.0,0.1417,626.56,562.65,63.91,East,Guwahati,Cash on Delivery,Returning,0.10200140449438203,2025,10,Oct,2025-10
O048205,2025-11-07,C04044,Customer 4044,P056,Smart Speakers 4,Smart Gadgets,Smart Speakers,1,2385.0,0.1516,2023.44,1442.31,581.13,South,Chennai,Cash on Delivery,Returning,0.28719902739888503,2025,11,Nov,2025-11
O036978,2025-11-15,C04044,Customer 4044,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.1968,957.47,751.33,206.13,North,Delhi,Credit Card,Returning,0.21528611862512662,2025,11,Nov,2025-11
O002873,2025-12-29,C04044,Customer 4044,P035,Webcams 3,Computer Accessories,Webcams,1,1514.0,0.2419,1147.71,847.48,300.23,West,Pune,Credit Card,Returning,0.2615904714605606,2025,12,Dec,2025-12
O002806,2025-12-30,C04044,Customer 4044,P044,Laptop Stands 4,Computer Accessories,Laptop Stands,1,1074.0,0.0584,1011.31,580.72,430.59,North,Lucknow,UPI,Returning,0.4257744905123058,2025,12,Dec,2025-12
O005210,2024-08-16,C04045,Customer 4045,P060,Smart Lights 4,Smart Gadgets,Smart Lights,2,520.0,0.2147,816.67,544.29,272.38,East,Kolkata,UPI,New,0.33352516928502335,2024,8,Aug,2024-08
O015069,2025-11-20,C04045,Customer 4045,P024,Audio 4,Mobile Accessories,Audio,2,2700.0,0.0699,5022.36,3720.04,1302.32,North,Jaipur,UPI,Returning,0.2593043907645012,2025,11,Nov,2025-11
O013415,2024-10-30,C04046,Customer 4046,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.3,1521.1,1098.09,423.01,South,Kochi,UPI,New,0.2780947998159227,2024,10,Oct,2024-10
O001988,2025-06-27,C04047,Customer 4047,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.0744,2499.17,1860.02,639.15,South,Coimbatore,Net Banking,New,0.25574490730922667,2025,6,Jun,2025-06
O011805,2025-10-24,C04047,Customer 4047,P014,Cases 2,Mobile Accessories,Cases,1,2503.0,0.1825,2046.2,1506.6,539.6,South,Hyderabad,Credit Card,Returning,0.2637083374059232,2025,10,Oct,2025-10
O009608,2025-12-01,C04047,Customer 4047,P033,Webcams 1,Computer Accessories,Webcams,1,1111.0,0.148,946.54,836.11,110.43,West,Mumbai,Credit Card,Returning,0.1166670188264627,2025,12,Dec,2025-12
O012027,2024-09-24,C04048,Customer 4048,P009,Power Banks 1,Mobile Accessories,Power Banks,1,558.0,0.1362,482.01,316.99,165.03,South,Bengaluru,Debit Card,New,0.34237878882180867,2024,9,Sep,2024-09
O004490,2024-12-18,C04048,Customer 4048,P063,Trackers 3,Smart Gadgets,Trackers,1,1782.0,0.2161,1396.89,946.56,450.33,South,Kochi,Credit Card,Returning,0.32238043081416573,2024,12,Dec,2024-12
O030124,2025-05-27,C04048,Customer 4048,P004,Chargers 4,Mobile Accessories,Chargers,1,2152.0,0.2289,1659.3,1296.71,362.6,North,Chandigarh,Cash on Delivery,Returning,0.21852588440908818,2025,5,May,2025-05
O028454,2025-09-16,C04048,Customer 4048,P040,USB Hubs 4,Computer Accessories,USB Hubs,1,2074.0,0.2265,1604.34,1164.91,439.43,West,Mumbai,Credit Card,Returning,0.2739007940960146,2025,9,Sep,2025-09
O037919,2025-11-03,C04048,Customer 4048,P023,Audio 3,Mobile Accessories,Audio,3,2917.0,0.0688,8148.51,4600.34,3548.17,East,Kolkata,UPI,Returning,0.4354378898718907,2025,11,Nov,2025-11
O048204,2024-02-05,C04049,Customer 4049,P033,Webcams 1,Computer Accessories,Webcams,1,1111.0,0.1851,905.4,836.11,69.29,West,Ahmedabad,UPI,New,0.07652971062513807,2024,2,Feb,2024-02
O028811,2024-02-14,C04051,Customer 4051,P064,Trackers 4,Smart Gadgets,Trackers,2,2341.0,0.133,4059.45,3546.78,512.66,East,Ranchi,Credit Card,New,0.1262880439468401,2024,2,Feb,2024-02
O040476,2024-03-20,C04051,Customer 4051,P022,Audio 2,Mobile Accessories,Audio,4,1192.0,0.0748,4411.16,3005.33,1405.83,South,Kochi,Cash on Delivery,Returning,0.31869848293872816,2024,3,Mar,2024-03
O023346,2025-07-17,C04051,Customer 4051,P011,Power Banks 3,Mobile Accessories,Power Banks,1,1237.0,0.1791,1015.39,800.47,214.92,North,Delhi,UPI,Returning,0.21166251391091107,2025,7,Jul,2025-07
O021038,2024-03-03,C04052,Customer 4052,P027,Keyboards 3,Computer Accessories,Keyboards,1,1506.0,0.1206,1324.39,859.1,465.29,East,Patna,Cash on Delivery,New,0.3513240057686935,2024,3,Mar,2024-03
O028585,2024-07-17,C04052,Customer 4052,P025,Keyboards 1,Computer Accessories,Keyboards,2,2378.0,0.1967,3820.54,2919.46,901.08,West,Surat,Cash on Delivery,Returning,0.23585147649285182,2024,7,Jul,2024-07
O010819,2024-12-01,C04052,Customer 4052,P033,Webcams 1,Computer Accessories,Webcams,2,1111.0,0.1826,1816.36,1672.22,144.14,South,Bengaluru,Credit Card,Returning,0.0793565152282587,2024,12,Dec,2024-12
O045756,2025-04-07,C04052,Customer 4052,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.1303,2348.24,1860.02,488.22,South,Hyderabad,UPI,Returning,0.2079089019861684,2025,4,Apr,2025-04
O007637,2025-05-15,C04052,Customer 4052,P067,Mini Fans 3,Smart Gadgets,Mini Fans,1,1765.0,0.0721,1637.7,1160.09,477.61,North,Jaipur,UPI,Returning,0.29163460951334186,2025,5,May,2025-05
O009146,2025-06-15,C04052,Customer 4052,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.1399,2322.19,1860.02,462.17,North,Jaipur,Cash on Delivery,Returning,0.19902333573049577,2025,6,Jun,2025-06
O014494,2024-01-01,C04053,Customer 4053,P002,Chargers 2,Mobile Accessories,Chargers,1,1428.0,0.0171,1403.62,872.53,531.09,North,Jaipur,Cash on Delivery,New,0.3783716390476055,2024,1,Jan,2024-01
O031719,2025-05-07,C04053,Customer 4053,P026,Keyboards 2,Computer Accessories,Keyboards,2,744.0,0.2797,1071.83,884.33,187.5,South,Bengaluru,UPI,Returning,0.1749344578897773,2025,5,May,2025-05
O030787,2025-05-17,C04053,Customer 4053,P050,Smartwatches 2,Smart Gadgets,Smartwatches,1,590.0,0.0252,575.12,410.54,164.58,North,Amritsar,UPI,Returning,0.2861663652802893,2025,5,May,2025-05
O001755,2024-07-09,C04054,Customer 4054,P019,Screen Protectors 3,Mobile Accessories,Screen Protectors,1,2516.0,0.1029,2257.23,1752.92,504.31,West,Ahmedabad,UPI,New,0.22341985530938363,2024,7,Jul,2024-07
O048318,2025-06-28,C04054,Customer 4054,P041,Laptop Stands 1,Computer Accessories,Laptop Stands,1,1423.0,0.102,1277.89,724.19,553.7,South,Chennai,Debit Card,Returning,0.43329238040832935,2025,6,Jun,2025-06
O008191,2025-08-06,C04056,Customer 4056,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.0409,1717.75,1125.1,592.65,South,Bengaluru,UPI,New,0.3450152816183961,2025,8,Aug,2025-08
O027802,2025-08-27,C04056,Customer 4056,P041,Laptop Stands 1,Computer Accessories,Laptop Stands,1,1423.0,0.0303,1379.91,724.19,655.73,West,Ahmedabad,Credit Card,Returning,0.4751976578182635,2025,8,Aug,2025-08
O042439,2025-10-24,C04056,Customer 4056,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.1454,2224.63,1417.01,807.62,West,Nagpur,UPI,Returning,0.36303565087227985,2025,10,Oct,2025-10
O014197,2025-11-12,C04056,Customer 4056,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.1679,2166.07,1417.01,749.07,North,Jaipur,UPI,Returning,0.3458198488506835,2025,11,Nov,2025-11
O014150,2025-12-04,C04056,Customer 4056,P061,Trackers 1,Smart Gadgets,Trackers,1,2071.0,0.3,1449.7,1058.32,391.38,North,Amritsar,Credit Card,Returning,0.2699730978823205,2025,12,Dec,2025-12
O030184,2024-08-29,C04057,Customer 4057,P027,Keyboards 3,Computer Accessories,Keyboards,2,1506.0,0.0646,2817.29,1718.21,1099.09,North,Chandigarh,Credit Card,New,0.3901231325138697,2024,8,Aug,2024-08
O008039,2024-09-22,C04057,Customer 4057,P056,Smart Speakers 4,Smart Gadgets,Smart Speakers,2,2385.0,0.1097,4246.74,2884.62,1362.12,South,Kochi,Cash on Delivery,Returning,0.32074485369954364,2024,9,Sep,2024-09
O008209,2024-10-20,C04057,Customer 4057,P065,Mini Fans 1,Smart Gadgets,Mini Fans,2,1976.0,0.2052,3140.96,2585.87,555.1,West,Surat,UPI,Returning,0.17672940756966024,2024,10,Oct,2024-10
O041254,2024-11-20,C04057,Customer 4057,P065,Mini Fans 1,Smart Gadgets,Mini Fans,3,1976.0,0.2131,4664.67,3878.8,785.87,East,Patna,Credit Card,Returning,0.16847279657510605,2024,11,Nov,2024-11
O005028,2025-02-20,C04057,Customer 4057,P067,Mini Fans 3,Smart Gadgets,Mini Fans,1,1765.0,0.2858,1260.5,1160.09,100.41,West,Surat,Credit Card,Returning,0.07965886552955176,2025,2,Feb,2025-02
O046461,2025-03-22,C04057,Customer 4057,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,2,2173.0,0.1829,3550.94,2196.18,1354.76,East,Guwahati,UPI,Returning,0.3815215126135615,2025,3,Mar,2025-03
O000225,2025-04-29,C04057,Customer 4057,P038,USB Hubs 2,Computer Accessories,USB Hubs,1,1531.0,0.1201,1347.17,1064.15,283.02,South,Hyderabad,UPI,Returning,0.21008484452593212,2025,4,Apr,2025-04
O000742,2025-10-21,C04057,Customer 4057,P031,Mice 3,Computer Accessories,Mice,1,2284.0,0.1031,2048.62,1177.18,871.44,West,Mumbai,Credit Card,Returning,0.42537903564350643,2025,10,Oct,2025-10
